Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
[152]    0.0    0.00    0.00       7         std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_Vector_base(unsigned long, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [152]
                0.00    0.00       7/8           std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_Vector_impl::_Vector_impl(std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [132]
                0.00    0.00       7/8           std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_allocate(unsigned long) [131]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<datapoint*, std::allocator<datapoint*> >::insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [154]
[153]    0.0    0.00    0.00       7         std::vector<datapoint*, std::allocator<datapoint*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [153]
                0.00    0.00      28/31          std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_M_get_Tp_allocator() [97]
                0.00    0.00      28/31          std::allocator<datapoint*>::allocator(std::allocator<datapoint*> const&) [96]
                0.00    0.00      28/34          std::allocator<datapoint*>::~allocator() [95]
                0.00    0.00      21/63          __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::base() const [85]
                0.00    0.00      14/14          __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, std::allocator<datapoint*>) [113]
                0.00    0.00       7/21          std::vector<datapoint*, std::allocator<datapoint*> >::size() const [105]
                0.00    0.00       7/7           std::vector<datapoint*, std::allocator<datapoint*> >::max_size() const [150]
                0.00    0.00       7/7           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [162]
                0.00    0.00       7/7           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_M_allocate(unsigned long) [151]
                0.00    0.00       7/1514058     __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::__normal_iterator(datapoint** const&) [11]
                0.00    0.00       7/757015      std::vector<datapoint*, std::allocator<datapoint*> >::begin() [13]
                0.00    0.00       7/7           void std::__uninitialized_fill_n_a<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&, std::allocator<datapoint*>) [160]
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::operator+=(long const&) [146]
                0.00    0.00       7/14          std::vector<datapoint*, std::allocator<datapoint*> >::end() [110]
                0.00    0.00       7/10          void std::_Destroy<datapoint**, datapoint*>(datapoint**, datapoint**, std::allocator<datapoint*>) [119]
                0.00    0.00       7/10          std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_M_deallocate(datapoint**, unsigned long) [116]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<datapoint*, std::allocator<datapoint*> >::resize(unsigned long, datapoint*) [155]
[154]    0.0    0.00    0.00       7         std::vector<datapoint*, std::allocator<datapoint*> >::insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [154]
                0.00    0.00       7/7           std::vector<datapoint*, std::allocator<datapoint*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [153]
-----------------------------------------------
                0.00    0.00       1/7           myheap::myheap() [193]
                0.00    0.00       6/7           myheap::addtoheap(std::string, int) [4]
[155]    0.0    0.00    0.00       7         std::vector<datapoint*, std::allocator<datapoint*> >::resize(unsigned long, datapoint*) [155]
                0.00    0.00      14/21          std::vector<datapoint*, std::allocator<datapoint*> >::size() const [105]
                0.00    0.00       7/14          std::vector<datapoint*, std::allocator<datapoint*> >::end() [110]
                0.00    0.00       7/7           std::vector<datapoint*, std::allocator<datapoint*> >::insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [154]
-----------------------------------------------
                0.00    0.00       7/7           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::resize(unsigned long) [66]
[156]    0.0    0.00    0.00       7         std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::swap(std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >&) [156]
                0.00    0.00      21/21          void std::swap<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**&, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**&) [106]
-----------------------------------------------
                0.00    0.00       7/7           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::resize(unsigned long) [66]
[157]    0.0    0.00    0.00       7         std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::vector(unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [157]
                0.00    0.00       7/7           std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_Vector_base(unsigned long, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [152]
                0.00    0.00       7/26          std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::allocator(std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [99]
                0.00    0.00       7/19          std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_get_Tp_allocator() [107]
                0.00    0.00       7/27          std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::~allocator() [98]
                0.00    0.00       7/8           void std::__uninitialized_fill_n_a<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>) [140]
-----------------------------------------------
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [163]
[158]    0.0    0.00    0.00       7         __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::__fill_n<true>::fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [158]
                0.00    0.00     640/757648      __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::operator*() const [12]
                0.00    0.00     640/640         __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >::operator++() [80]
-----------------------------------------------
                0.00    0.00       7/7           void std::__uninitialized_fill_n_a<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&, std::allocator<datapoint*>) [160]
[159]    0.0    0.00    0.00       7         void std::uninitialized_fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [159]
                0.00    0.00       7/7           void std::__uninitialized_fill_n_aux<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&, __true_type) [161]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<datapoint*, std::allocator<datapoint*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [153]
[160]    0.0    0.00    0.00       7         void std::__uninitialized_fill_n_a<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&, std::allocator<datapoint*>) [160]
                0.00    0.00       7/7           void std::uninitialized_fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [159]
-----------------------------------------------
                0.00    0.00       7/7           void std::uninitialized_fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [159]
[161]    0.0    0.00    0.00       7         void std::__uninitialized_fill_n_aux<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&, __true_type) [161]
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [163]
-----------------------------------------------
                0.00    0.00       7/7           std::vector<datapoint*, std::allocator<datapoint*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [153]
[162]    0.0    0.00    0.00       7         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [162]
-----------------------------------------------
                0.00    0.00       7/7           void std::__uninitialized_fill_n_aux<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&, __true_type) [161]
[163]    0.0    0.00    0.00       7         __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [163]
                0.00    0.00       7/7           __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::__fill_n<true>::fill_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint*>(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, unsigned long, datapoint* const&) [158]
-----------------------------------------------
                0.00    0.00       2/6           __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::difference_type __gnu_cxx::operator-<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&) [205]
                0.00    0.00       2/6           bool __gnu_cxx::operator!=<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > > const&) [206]
                0.00    0.00       2/6           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_normal<true, false>::copy_n<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [215]
[164]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::base() const [164]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<datapoint*>::allocator() [166]
[165]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<datapoint*>::new_allocator() [165]
-----------------------------------------------
                0.00    0.00       3/3           myheap::myheap() [193]
[166]    0.0    0.00    0.00       3         std::allocator<datapoint*>::allocator() [166]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<datapoint*>::new_allocator() [165]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_impl::_Vector_impl(std::allocator<datapoint*> const&) [169]
[167]    0.0    0.00    0.00       3         std::allocator<datapoint*>::allocator(std::allocator<datapoint*> const&) [167]
                0.00    0.00       3/34          __gnu_cxx::new_allocator<datapoint*>::new_allocator(__gnu_cxx::new_allocator<datapoint*> const&) [93]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_impl::~_Vector_impl() [170]
[168]    0.0    0.00    0.00       3         std::allocator<datapoint*>::~allocator() [168]
                0.00    0.00       3/37          __gnu_cxx::new_allocator<datapoint*>::~new_allocator() [91]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_base(std::allocator<datapoint*> const&) [171]
[169]    0.0    0.00    0.00       3         std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_impl::_Vector_impl(std::allocator<datapoint*> const&) [169]
                0.00    0.00       3/3           std::allocator<datapoint*>::allocator(std::allocator<datapoint*> const&) [167]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::~_Vector_base() [172]
[170]    0.0    0.00    0.00       3         std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_impl::~_Vector_impl() [170]
                0.00    0.00       3/3           std::allocator<datapoint*>::~allocator() [168]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<datapoint*, std::allocator<datapoint*> >::vector(std::allocator<datapoint*> const&) [173]
[171]    0.0    0.00    0.00       3         std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_base(std::allocator<datapoint*> const&) [171]
                0.00    0.00       3/3           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_impl::_Vector_impl(std::allocator<datapoint*> const&) [169]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<datapoint*, std::allocator<datapoint*> >::~vector() [174]
[172]    0.0    0.00    0.00       3         std::_Vector_base<datapoint*, std::allocator<datapoint*> >::~_Vector_base() [172]
                0.00    0.00       3/3           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_impl::~_Vector_impl() [170]
                0.00    0.00       3/10          std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_M_deallocate(datapoint**, unsigned long) [116]
-----------------------------------------------
                0.00    0.00       3/3           myheap::myheap() [193]
[173]    0.0    0.00    0.00       3         std::vector<datapoint*, std::allocator<datapoint*> >::vector(std::allocator<datapoint*> const&) [173]
                0.00    0.00       3/3           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_Vector_base(std::allocator<datapoint*> const&) [171]
-----------------------------------------------
                0.00    0.00       3/3           myheap::~myheap() [194]
[174]    0.0    0.00    0.00       3         std::vector<datapoint*, std::allocator<datapoint*> >::~vector() [174]
                0.00    0.00       3/31          std::_Vector_base<datapoint*, std::allocator<datapoint*> >::_M_get_Tp_allocator() [97]
                0.00    0.00       3/31          std::allocator<datapoint*>::allocator(std::allocator<datapoint*> const&) [96]
                0.00    0.00       3/10          void std::_Destroy<datapoint**, datapoint*>(datapoint**, datapoint**, std::allocator<datapoint*>) [119]
                0.00    0.00       3/3           std::_Vector_base<datapoint*, std::allocator<datapoint*> >::~_Vector_base() [172]
                0.00    0.00       3/34          std::allocator<datapoint*>::~allocator() [95]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_aux<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [177]
[175]    0.0    0.00    0.00       2         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy<true, std::random_access_iterator_tag>::copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [175]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&) [217]
                0.00    0.00       1/2           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::_M_initialize_buckets(unsigned long) [201]
[176]    0.0    0.00    0.00       2         std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::end() [176]
                0.00    0.00       2/425449      __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >::__normal_iterator(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** const&) [16]
-----------------------------------------------
                0.00    0.00       1/2           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_normal<false, false>::copy_n<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [214]
                0.00    0.00       1/2           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_normal<true, false>::copy_n<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [215]
[177]    0.0    0.00    0.00       2         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_aux<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [177]
                0.00    0.00       2/2           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy<true, std::random_access_iterator_tag>::copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const*, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [175]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [302]
[178]    0.0    0.00    0.00       1         global constructors keyed to _ZN11commandexecC2Ev [178]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [184]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [302]
[179]    0.0    0.00    0.00       1         global constructors keyed to _ZN12comlineparseC2EiPPc [179]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [183]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [302]
[180]    0.0    0.00    0.00       1         global constructors keyed to _ZN6myheapC2Ev [180]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [185]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [302]
[181]    0.0    0.00    0.00       1         global constructors keyed to main [181]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [182]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to main [181]
[182]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [182]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN12comlineparseC2EiPPc [179]
[183]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [183]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN11commandexecC2Ev [178]
[184]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [184]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN6myheapC2Ev [180]
[185]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [185]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[186]    0.0    0.00    0.00       1         commandexec::commandexec() [186]
                0.00    0.00       1/1           myheap::myheap() [193]
                0.00    0.00       1/1           __gnu_cxx::hash_map<std::string, int, __gnu_cxx::hash<std::string>, std::equal_to<std::string>, std::allocator<int> >::hash_map() [199]
